id_albuma,descriptive_word
1066,love
1066,rhythmic
1066,melodic
1067,satirical
1067,sarcastic
1067,male vocals
1067,conscious
1067,humorous
1067,poetic
1067,political
1067,melodic
1067,deadpan
1068,epic
1068,atmospheric
1068,orchestral
1068,suspenseful
1069,science fiction
1069,atmospheric
1069,instrumental
1069,space
1069,alienation
1069,ominous
1069,aquatic
1069,cold
1069,infernal
1070,male vocals
1070,boastful
1070,hedonistic
1070,sampling
1070,warm
1070,lush
1070,summer
1070,rhythmic
1070,eclectic
1071,Wall of Sound
1071,lush
1071,psychedelic
1071,tropical
1071,warm
1071,dense
1071,playful
1071,fantasy
1071,ethereal
1072,urban
1072,futuristic
1072,nocturnal
1072,sombre
1072,atmospheric
1072,cold
1072,science fiction
1072,mysterious
1072,dark
1073,progressive
1073,melancholic
1073,melodic
1073,introspective
1073,male vocals
1073,energetic
1074,passionate
1074,angry
1074,aggressive
1074,chaotic
1074,anxious
1074,philosophical
1074,raw
1074,manic
1074,energetic
1075,sarcastic
1075,melodic
1075,passionate
1075,energetic
1075,anxious
1075,male vocals
1075,political
1075,conscious
1076,heavy
1076,dark
1076,apocalyptic
1076,misanthropic
1076,atmospheric
1076,tribal
1076,male vocals
1076,infernal
1076,nihilistic
1077,fantasy
1077,epic
1077,uncommon time signatures
1077,science fiction
1077,philosophical
1077,war
1077,heavy
1078,energetic
1078,tribal
1078,male vocals
1078,passionate
1078,rhythmic
1078,tropical
1078,party
1078,manic
1078,political
1079,energetic
1079,aggressive
1079,male vocals
1079,apocalyptic
1079,heavy
1079,melodic
1079,dark
1080,manic
1080,dense
1080,energetic
1080,chaotic
1080,quirky
1080,uncommon time signatures
1080,complex
1080,epic
1080,playful
1081,urban
1081,conscious
1081,playful
1081,rhythmic
1081,boastful
1081,abstract
1081,male vocals
1081,technical
1081,sampling
1082,energetic
1083,energetic
1083,melodic
1083,science fiction
1083,epic
1083,space
1083,male vocals
1083,concept album
1083,rock opera
1083,rhythmic
1085,melodic
1085,male vocals
1085,uplifting
1085,anthemic
1085,bittersweet
1085,dense
1085,passionate
1085,warm
1085,energetic
1086,rhythmic
1086,energetic
1086,melancholic
1086,male vocals
1086,love
1086,melodic
1086,breakup
1086,longing
1086,technique
1087,energetic
1087,raw
1087,lo-fi
1087,anxious
1087,passionate
1087,melodic
1087,misanthropic
1087,male vocals
1087,humorous
1088,urban
1088,conscious
1088,male vocals
1088,mellow
1088,rhythmic
1088,boastful
1088,sampling
1088,deadpan
1088,minimalistic
1089,male vocals
1089,melodic
1089,bittersweet
1089,rhythmic
1090,instrumental
1090,hypnotic
1090,acoustic
1090,pastoral
1090,bittersweet
1090,warm
1090,meditative
1090,passionate
1090,soft
1091,melancholic
1091,lush
1091,nature
1091,poetic
1091,female vocals
1091,male vocals
1091,love
1091,atmospheric
1092,uplifting
1092,triumphant
1092,epic
1092,poetic
1092,male vocals
1093,passionate
1093,poetic
1093,male vocals
1093,progressive
1093,folklore
1093,acoustic
1094,ethereal
1094,melancholic
1094,sparse
1094,mellow
1094,atmospheric
1094,mysterious
1094,surreal
1094,hypnotic
1094,male vocals
1095,political
1095,energetic
1095,anxious
1095,male vocals
1095,lo-fi
1095,anthemic
1095,rhythmic
1095,rebellious
1095,conscious
1096,female vocals
1096,passionate
1096,lush
1096,sentimental
1096,melodic
1096,sensual
1096,angry
1096,rhythmic
1096,melancholic
1097,lonely
1097,introspective
1097,urban
1097,melodic
1097,bittersweet
1097,passionate
1097,male vocals
1097,existential
1097,melancholic
1098,melancholic
1098,poetic
1098,warm
1098,love
1098,male vocals
1098,lonely
1098,melodic
1098,death
1098,atmospheric
1099,misanthropic
1099,lush
1099,lonely
1099,satirical
1099,male vocals
1099,warm
1099,sarcastic
1099,melancholic
1099,humorous
1100,melodic
1100,melancholic
1100,male vocals
1100,epic
1100,heavy
1100,sombre
1100,pessimistic
1100,energetic
1101,anxious
1101,manic
1101,suspenseful
1101,male vocals
1101,monologue
1101,complex
1101,introspective
1101,progressive
1101,passionate
1102,energetic
1102,raw
1102,melodic
1102,male vocals
1102,rebellious
1102,minimalistic
1102,noisy
1102,love
1102,autumn
1103,anthemic
1103,fantasy
1103,energetic
1103,male vocals
1103,melodic
1103,epic
1103,triumphant
1103,rhythmic
1104,futuristic
1104,noisy
1104,dissonant
1104,instrumental
1104,cold
1104,surreal
1104,anxious
1104,avant-garde
1104,hypnotic
1106,humorous
1106,satirical
1106,eclectic
1106,urban
1106,sarcastic
1106,sampling
1106,male vocals
1106,playful
1106,concept album
1107,energetic
1107,satirical
1107,female vocals
1107,spiritual
1107,urban
1107,optimistic
1107,melodic
1107,playful
1107,male vocals
1108,mellow
1108,soft
1108,warm
1108,peaceful
1108,psychedelic
1108,melodic
1108,lush
1108,uplifting
1108,male vocals
1109,psychedelic
1109,male vocals
1109,eclectic
1109,melodic
1109,playful
1109,atmospheric
1109,bittersweet
1109,passionate
1109,ethereal
1110,psychedelic
1110,humorous
1110,dark
1110,drugs
1110,male vocals
1110,urban
1110,aggressive
1110,surreal
1110,rhythmic
1111,instrumental
1111,epic
1111,choral
1111,orchestral
1111,melodic
1111,theme
1111,anthemic
1111,dark
1112,rhythmic
1112,instrumental
1112,acoustic
1112,complex
1112,melancholic
1112,warm
1112,technical
1112,melodic
1112,passionate
1113,melancholic
1113,passionate
1113,male vocals
1113,sad
1113,introspective
1113,serious
1113,anxious
1113,bittersweet
1113,depressive
1114,acoustic
1114,male vocals
1114,religious
1114,mellow
1114,death
1114,introspective
1114,lonely
1114,dark
1115,acoustic
1115,male vocals
1115,melancholic
1115,minimalistic
1115,passionate
1116,instrumental
1116,acoustic
1116,improvisation
1116,technical
1116,anxious
1117,nocturnal
1117,urban
1117,calm
1117,lush
1117,soothing
1117,mellow
1118,complex
1118,atmospheric
1118,avant-garde
1118,dark
1118,instrumental
1118,infernal
1119,playful
1119,uplifting
1119,love
1119,melodic
1119,energetic
1119,male vocals
1119,anthemic
1119,quirky
1119,rhythmic
1120,aggressive
1120,urban
1120,political
1120,angry
1120,crime
1120,energetic
1120,boastful
1120,rebellious
1120,protest
1121,female vocals
1121,poetic
1121,rebellious
1121,urban
1121,drugs
1121,energetic
1121,romantic
1121,raw
1122,melancholic
1122,acoustic
1122,melodic
1122,female vocals
1122,introspective
1122,mellow
1122,pastoral
1122,autumn
1122,calm
1123,sampling
1123,boastful
1123,conscious
1123,energetic
1123,urban
1123,male vocals
1123,rhythmic
1123,violence
1124,conscious
1124,warm
1124,tropical
1124,spiritual
1124,male vocals
1124,rhythmic
1124,atmospheric
1124,rebellious
1124,war
1125,dense
1125,heavy
1125,ominous
1125,male vocals
1125,psychedelic
1125,depressive
1125,atmospheric
1125,apocalyptic
1125,sombre
1126,psychedelic
1126,tropical
1126,melodic
1126,playful
1126,uplifting
1126,passionate
1126,male vocals
1126,summer
1126,lush
1127,mellow
1127,instrumental
1127,atmospheric
1127,suspenseful
1128,peaceful
1128,mellow
1128,pastoral
1128,soothing
1128,nature
1128,spring
1128,soft
1128,female vocals
1128,acoustic
1129,playful
1129,futuristic
1129,energetic
1129,quirky
1129,female vocals
1129,happy
1129,mechanical
1129,surreal
1129,rhythmic
1130,melancholic
1130,dark
1130,male vocals
1130,atmospheric
1130,lonely
1130,anxious
1130,sad
1130,passionate
1130,depressive
1131,lush
1131,monologue
1131,orchestral
1131,abstract
1131,existential
1131,introspective
1131,female vocals
1131,poetic
1131,male vocals
1132,ethereal
1132,female vocals
1132,atmospheric
1132,melancholic
1132,bittersweet
1132,introspective
1132,warm
1132,longing
1132,lush
1133,energetic
1133,male vocals
1133,poetic
1133,psychedelic
1133,passionate
1133,warm
1133,playful
1133,melodic
1133,urban
1134,bittersweet
1134,warm
1134,playful
1134,summer
1134,mellow
1134,melodic
1134,sentimental
1134,sarcastic
1134,male vocals
1135,poetic
1135,bittersweet
1135,melancholic
1135,male vocals
1135,love
1135,passionate
1135,lush
1135,sombre
1135,death
1136,male vocals
1136,repetitive
1136,surreal
1136,warm
1136,melodic
1136,minimalistic
1136,mechanical
1136,rhythmic
1137,ominous
1137,anxious
1137,melancholic
1137,atmospheric
1137,instrumental
1137,apocalyptic
1137,suspenseful
1137,dark
1137,sombre
1138,longing
1138,noisy
1138,love
1138,female vocals
1138,introspective
1138,lonely
1138,romantic
1138,bittersweet
1138,sentimental
1139,raw
1139,energetic
1139,sexual
1139,rebellious
1139,male vocals
1139,manic
1139,passionate
1139,hedonistic
1139,nihilistic
1140,passionate
1140,male vocals
1140,romantic
1140,anthemic
1140,energetic
1140,melodic
1140,love
1140,sentimental
1141,noisy
1141,sentimental
1141,ethereal
1141,depressive
1141,lush
1141,alienation
1141,lonely
1141,male vocals
1141,melancholic
1142,sombre
1142,instrumental
1142,suite
1142,acoustic
1142,melodic
1142,suspenseful
1142,dense
1142,energetic
1142,passionate
1143,uncommon time signatures
1143,technical
1143,complex
1143,concept album
1143,progressive
1143,melodic
1143,male vocals
1143,epic
1143,rock opera
1144,nature
1144,forest
1144,epic
1144,atmospheric
1144,male vocals
1144,dark
1144,autumn
1144,melancholic
1144,dense
1145,pastoral
1145,melancholic
1145,melodic
1145,female vocals
1145,love
1145,passionate
1145,warm
1145,bittersweet
1145,sentimental
1146,love
1146,uplifting
1146,warm
1146,vocal group
1146,romantic
1146,male vocals
1146,spring
1146,pastoral
1146,sentimental
1147,melodic
1147,male vocals
1147,optimistic
1147,triumphant
1147,romantic
1147,lush
1147,anthemic
1147,summer
1148,political
1148,rebellious
1148,energetic
1148,passionate
1148,angry
1148,male vocals
1148,raw
1148,protest
1148,anthemic
1149,male vocals
1149,introspective
1149,calm
1149,progressive
1149,mellow
1149,melancholic
1149,melodic
1149,atmospheric
1149,soft
1150,playful
1150,humorous
1150,bittersweet
1150,quirky
1150,urban
1150,avant-garde
1150,sarcastic
1150,male vocals
1150,poetic
1151,mellow
1151,male vocals
1151,sensual
1152,lonely
1152,melancholic
1152,spiritual
1152,love
1152,bittersweet
1152,passionate
1153,male vocals
1153,energetic
1153,political
1154,choral
1154,spiritual
1154,melancholic
1154,serious
1154,Christian
1154,passionate
1154,melodic
1154,sombre
1155,playful
1155,anxious
1155,energetic
1155,rhythmic
1155,humorous
1155,quirky
1155,male vocals
1155,political
1155,melodic
1156,aggressive
1156,energetic
1156,nihilistic
1156,angry
1156,male vocals
1156,heavy
1156,pessimistic
1157,pastoral
1157,concept album
1157,progressive
1157,fantasy
1157,melodic
1158,dark
1158,longing
1158,progressive
1158,sombre
1158,poetic
1158,heavy
1158,introspective
1158,melancholic
1158,melodic
1159,meditative
1159,atmospheric
1159,nocturnal
1159,forest
1159,soothing
1159,mysterious
1159,rain
1159,aquatic
1159,instrumental
1160,melodic
1161,introspective
1161,male vocals
1161,lonely
1161,sad
1161,existential
1161,pessimistic
1161,mellow
1161,lethargic
1161,poetic
1162,instrumental
1162,acoustic
1162,rhythmic
1162,mellow
1162,nocturnal
1162,complex
1162,melancholic
1162,improvisation
1162,melodic
1163,sarcastic
1163,misanthropic
1163,lush
1163,mellow
1163,complex
1163,male vocals
1163,drugs
1163,satirical
1163,cryptic
1164,psychedelic
1164,playful
1164,space
1164,atmospheric
1164,hypnotic
1164,science fiction
1164,drugs
1164,progressive
1164,eclectic
1165,suite
1165,instrumental
1165,improvisation
1165,tribal
1165,mysterious
1165,passionate
1166,introspective
1166,female vocals
1166,breakup
1166,nocturnal
1166,bittersweet
1166,passionate
1166,melodic
1166,melancholic
1166,lonely
1167,aggressive
1167,death
1167,energetic
1167,lo-fi
1167,raw
1167,vulgar
1167,violence
1167,heavy
1167,misanthropic
1168,male vocals
1168,political
1168,boastful
1168,aggressive
1168,conscious
1168,sampling
1168,energetic
1168,passionate
1168,urban
1169,soothing
1169,mellow
1169,lush
1169,bittersweet
1169,melodic
1169,warm
1169,male vocals
1169,female vocals
1169,uplifting
1170,fantasy
1170,technical
1170,energetic
1170,male vocals
1170,concept album
1170,aggressive
1170,psychedelic
1170,heavy
1170,poetic
1171,chaotic
1171,occult
1171,uncommon time signatures
1171,dissonant
1171,cold
1171,complex
1171,dense
1171,aggressive
1171,raw
1172,conscious
1172,mellow
1172,male vocals
1172,rhythmic
1172,female vocals
1172,hypnotic
1172,urban
1172,religious
1172,summer
1173,sarcastic
1173,satirical
1173,cryptic
1173,raw
1173,energetic
1173,misanthropic
1173,urban
1173,repetitive
1173,conscious
1174,mysterious
1174,dark
1174,hypnotic
1174,progressive
1174,uncommon time signatures
1174,avant-garde
1174,male vocals
1174,female vocals
1174,ominous
1175,passionate
1175,female vocals
1175,poetic
1175,urban
1175,melancholic
1175,conscious
1175,dark
1175,rhythmic
1175,eclectic
1176,rhythmic
1176,hypnotic
1176,instrumental
1176,technical
1176,complex
1176,acoustic
1176,suspenseful
1176,suite
1176,progressive
1177,instrumental
1177,melodic
1177,epic
1177,atmospheric
1177,sentimental
1177,suspenseful
1177,mysterious
1177,lush
1177,bittersweet
1178,sad
1178,depressive
1178,existential
1178,repetitive
1178,melancholic
1178,sombre
1178,atmospheric
1178,longing
1178,suspenseful
1179,pastoral
1179,uplifting
1179,melodic
1179,optimistic
1179,passionate
1179,happy
1179,male vocals
1179,female vocals
1179,acoustic
1180,heavy
1181,female vocals
1181,bittersweet
1181,longing
1181,melancholic
1181,love
1181,ethereal
1181,lush
1181,melodic
1181,romantic
1182,urban
1182,summer
1182,energetic
1182,male vocals
1182,poetic
1182,passionate
1182,melodic
1182,eclectic
1182,bittersweet
1183,bittersweet
1183,anxious
1183,energetic
1183,alcohol
1183,melancholic
1183,male vocals
1183,melodic
1184,playful
1184,energetic
1184,party
1184,manic
1184,quirky
1184,female vocals
1184,male vocals
1184,science fiction
1184,rhythmic
1185,warm
1185,romantic
1185,female vocals
1185,nocturnal
1185,love
1185,sensual
1185,calm
1185,soothing
1185,mellow
1186,introspective
1186,melodic
1186,energetic
1186,triumphant
1186,male vocals
1186,rebellious
1186,anthemic
1186,epic
1186,fantasy
1187,poetic
1187,male vocals
1187,progressive
1187,passionate
1187,avant-garde
1187,complex
1187,abstract
1187,philosophical
1187,technical
1188,lonely
1188,depressive
1188,dark
1188,misanthropic
1188,melancholic
1188,apathetic
1188,nocturnal
1188,drugs
1188,raw
1189,passionate
1189,female vocals
1189,energetic
1189,love
1189,breakup
1190,surreal
1190,sampling
1190,psychedelic
1190,eclectic
1190,futuristic
1190,urban
1190,hypnotic
1190,mechanical
1190,rhythmic
1192,political
1192,aggressive
1192,energetic
1192,male vocals
1192,sarcastic
1192,rebellious
1192,conscious
1192,LGBT
1192,passionate
1193,concept album
1193,calm
1193,mellow
1193,male vocals
1193,melancholic
1193,crime
1193,acoustic
1193,soft
1193,death
1194,energetic
1194,rhythmic
1194,male vocals
1194,rebellious
1194,anthemic
1195,female vocals
1195,love
1195,melodic
1195,male vocals
1195,calm
1195,passionate
1195,soft
1195,nocturnal
1195,romantic
1196,orchestral
1196,triumphant
1196,lush
1196,progressive
1196,melodic
1196,epic
1196,instrumental
1196,technical
1196,soothing
1197,sexual
1197,sensual
1197,passionate
1197,LGBT
1197,melancholic
1197,poetic
1197,romantic
1197,androgynous vocals
1197,melodic
1198,bittersweet
1198,lonely
1198,melodic
1198,pastoral
1198,autumn
1198,love
1198,surreal
1198,concept album
1198,rain
1199,passionate
1199,playful
1199,peaceful
1199,technical
1199,improvisation
1199,warm
1199,instrumental
1199,acoustic
1200,instrumental
1200,bittersweet
1201,male vocals
1201,anxious
1201,melodic
1201,playful
1201,eclectic
1201,cryptic
1201,bittersweet
1202,urban
1202,summer
1202,energetic
1202,male vocals
1202,poetic
1202,passionate
1202,melodic
1202,eclectic
1202,bittersweet
1203,bittersweet
1203,anxious
1203,energetic
1203,alcohol
1203,melancholic
1203,male vocals
1203,melodic
1204,playful
1204,energetic
1204,party
1204,manic
1204,quirky
1204,female vocals
1204,male vocals
1204,science fiction
1204,rhythmic
1205,warm
1205,romantic
1205,female vocals
1205,nocturnal
1205,love
1205,sensual
1205,calm
1205,soothing
1205,mellow
1206,introspective
1206,melodic
1206,energetic
1206,triumphant
1206,male vocals
1206,rebellious
1206,anthemic
1206,epic
1206,fantasy
1207,poetic
1207,male vocals
1207,progressive
1207,passionate
1207,avant-garde
1207,complex
1207,abstract
1207,philosophical
1207,technical
1208,lonely
1208,depressive
1208,dark
1208,misanthropic
1208,melancholic
1208,apathetic
1208,nocturnal
1208,drugs
1208,raw
1209,passionate
1209,female vocals
1209,energetic
1209,love
1209,breakup
1210,surreal
1210,sampling
1210,psychedelic
1210,eclectic
1210,futuristic
1210,urban
1210,hypnotic
1210,mechanical
1210,rhythmic
1212,political
1212,aggressive
1212,energetic
1212,male vocals
1212,sarcastic
1212,rebellious
1212,conscious
1212,LGBT
1212,passionate
1213,concept album
1213,calm
1213,mellow
1213,male vocals
1213,melancholic
1213,crime
1213,acoustic
1213,soft
1213,death
1214,energetic
1214,rhythmic
1214,male vocals
1214,rebellious
1214,anthemic
1215,female vocals
1215,love
1215,melodic
1215,male vocals
1215,calm
1215,passionate
1215,soft
1215,nocturnal
1215,romantic
1216,orchestral
1216,triumphant
1216,lush
1216,progressive
1216,melodic
1216,epic
1216,instrumental
1216,technical
1216,soothing
1217,sexual
1217,sensual
1217,passionate
1217,LGBT
1217,melancholic
1217,poetic
1217,romantic
1217,androgynous vocals
1217,melodic
1218,bittersweet
1218,lonely
1218,melodic
1218,pastoral
1218,autumn
1218,love
1218,surreal
1218,concept album
1218,rain
1219,passionate
1219,playful
1219,peaceful
1219,technical
1219,improvisation
1219,warm
1219,instrumental
1219,acoustic
1220,instrumental
1220,bittersweet
1221,male vocals
1221,anxious
1221,melodic
1221,playful
1221,eclectic
1221,cryptic
1221,bittersweet
1222,summer
1222,melodic
1222,playful
1222,eclectic
1222,male vocals
1222,warm
1222,psychedelic
1222,tropical
1223,male vocals
1223,happy
1223,tropical
1223,uplifting
1223,rhythmic
1223,mellow
1223,lush
1223,optimistic
1223,passionate
1224,melancholic
1224,mellow
1224,soft
1224,atmospheric
1224,lethargic
1224,autumn
1224,melodic
1224,soothing
1224,bittersweet
1225,epic
1225,rhythmic
1225,science fiction
1225,martial
1225,dense
1225,apocalyptic
1225,ritualistic
1225,war
1225,avant-garde
1226,sombre
1226,dark
1226,epic
1226,atmospheric
1226,male vocals
1226,passionate
1226,nocturnal
1226,melodic
1226,melancholic
1227,raw
1227,male vocals
1227,love
1227,melodic
1228,improvisation
1228,instrumental
1228,chaotic
1228,complex
1228,dissonant
1228,avant-garde
1229,improvisation
1229,atonal
1229,technical
1229,instrumental
1230,lush
1230,mellow
1230,progressive
1230,bittersweet
1230,instrumental
1230,spiritual
1231,atmospheric
1231,instrumental
1231,futuristic
1231,soothing
1231,space
1231,hypnotic
1231,repetitive
1231,ethereal
1231,nocturnal
1232,suspenseful
1232,crime
1232,rock opera
1232,scary
1232,male vocals
1232,introspective
1232,surreal
1232,eclectic
1232,melodic
1233,pastoral
1233,male vocals
1233,warm
1233,introspective
1233,mellow
1233,longing
1233,sentimental
1233,acoustic
1233,peaceful
1234,male vocals
1234,progressive
1234,epic
1234,energetic
1234,passionate
1234,melodic
1235,vulgar
1235,humorous
1235,sampling
1235,sexual
1235,violence
1235,male vocals
1235,rhythmic
1235,urban
1235,drugs
1236,aggressive
1236,cold
1236,raw
1236,winter
1236,energetic
1236,dense
1236,infernal
1236,fantasy
1236,chaotic
1237,warm
1237,mellow
1237,atmospheric
1237,hypnotic
1237,summer
1237,spiritual
1237,nature
1237,tropical
1237,psychedelic
1238,martial
1238,dark
1238,hypnotic
1238,suspenseful
1238,rhythmic
1238,mysterious
1238,apocalyptic
1238,heavy
1238,futuristic
1239,anti-religious
1239,occult
1239,heavy
1239,dissonant
1239,satanic
1239,atmospheric
1239,male vocals
1239,misanthropic
1239,hateful
1240,atmospheric
1240,psychedelic
1240,depressive
1240,nihilistic
1240,ominous
1240,heavy
1240,pessimistic
1240,dense
1240,male vocals
1241,noisy
1241,aggressive
1241,male vocals
1241,chaotic
1241,passionate
1241,raw
1241,energetic
1241,dark
1241,anxious
1242,passionate
1242,male vocals
1242,lonely
1242,love
1242,rhythmic
1242,psychedelic
1242,raw
1242,longing
1242,improvisation
1243,dense
1243,atmospheric
1243,raw
1243,noisy
1243,female vocals
1243,ethereal
1243,psychedelic
1243,melancholic
1243,sombre
1244,soft
1244,acoustic
1244,soothing
1244,happy
1244,calm
1244,male vocals
1244,passionate
1245,rhythmic
1245,melancholic
1245,romantic
1245,melodic
1245,love
1245,lush
1246,...
1247,male vocals
1247,instrumental
1247,female vocals
1247,love
1247,suite
1247,orchestral
1247,fairy tale
1247,fantasy
1248,sad
1248,melancholic
1248,urban
1248,breakup
1248,male vocals
1248,rhythmic
1248,love
1248,sentimental
1248,melodic
1249,energetic
1249,female vocals
1249,sarcastic
1249,playful
1249,male vocals
1249,raw
1249,urban
1249,existential
1249,philosophical
1250,dark
1250,sombre
1250,male vocals
1250,anxious
1250,atmospheric
1250,nocturnal
1250,passionate
1250,melodic
1250,anthemic
1251,introspective
1251,male vocals
1251,party
1251,sensual
1251,rhythmic
1251,repetitive
1251,longing
1251,progressive
1251,deadpan
1252,progressive
1252,male vocals
1252,atmospheric
1252,dark
1252,complex
1252,heavy
1252,melodic
1252,mythology
1252,mysterious
1253,melancholic
1253,passionate
1253,lush
1253,male vocals
1253,warm
1253,melodic
1253,energetic
1253,bittersweet
1254,complex
1254,male vocals
1254,progressive
1254,uncommon time signatures
1254,political
1254,melodic
1254,technical
1254,passionate
1254,playful
1255,heavy
1255,death
1255,aggressive
1255,apocalyptic
1255,dark
1255,energetic
1255,male vocals
1255,occult
1255,ominous
1256,melodic
1256,male vocals
1256,mashup
1256,psychedelic
1256,hypnotic
1256,suite
1256,uplifting
1256,lush
1256,complex
1257,rhythmic
1257,ominous
1257,tribal
1257,dark
1257,female vocals
1257,surreal
1257,noisy
1257,atmospheric
1257,eclectic
1259,urban
1259,raw
1259,futuristic
1259,abstract
1259,lo-fi
1259,sampling
1259,nocturnal
1259,science fiction
1259,aggressive
1260,poetic
1260,passionate
1260,melancholic
1260,introspective
1260,pastoral
1262,male vocals
1262,melancholic
1262,sad
1262,warm
1262,passionate
1262,dense
1262,lonely
1262,heavy
1262,breakup
1263,ominous
1263,atmospheric
1263,dark
1263,suspenseful
1263,mysterious
1263,noisy
1263,surreal
1263,sombre
1263,instrumental
1264,mellow
1264,warm
1264,pastoral
1264,male vocals
1264,autumn
1264,soothing
1264,hypnotic
1264,rhythmic
1264,melodic
1265,soothing
1265,meditative
1265,dense
1265,spring
1265,atmospheric
1265,warm
1265,ethereal
1265,instrumental
1265,complex
1266,passionate
1266,summer
1266,bittersweet
1266,energetic
1266,melodic
1266,melancholic
1266,sarcastic
1266,alcohol
1266,anxious
1267,progressive
1267,male vocals
1267,psychedelic
1267,melodic
1268,rhythmic
1268,conscious
1268,male vocals
1268,energetic
1268,urban
1268,eclectic
1268,boastful
1268,sampling
1268,melodic
1269,energetic
1269,male vocals
1269,rebellious
1269,heavy
1269,violence
1269,melodic
1269,anthemic
1269,raw
1269,history
1270,uncommon time signatures
1270,improvisation
1270,anxious
1270,complex
1270,technical
1270,avant-garde
1270,male vocals
1270,progressive
1270,abstract
1271,energetic
1271,angry
1271,heavy
1271,melodic
1271,anti-religious
1271,misanthropic
1271,aggressive
1271,pessimistic
1271,death
1272,playful
1272,futuristic
1272,melodic
1272,energetic
1272,mechanical
1272,happy
1272,quirky
1272,rhythmic
1272,repetitive
1273,conscious
1273,urban
1273,concept album
1273,summer
1273,rhythmic
1273,sampling
1273,crime
1273,male vocals
1273,introspective
1274,rhythmic
1274,melancholic
1275,melodic
1275,uplifting
1275,male vocals
1275,orchestral
1275,bittersweet
1275,lush
1275,futuristic
1275,epic
1275,anthemic
1276,sombre
1276,medieval
1276,mythology
1276,spiritual
1276,atmospheric
1276,ethereal
1276,mysterious
1276,folklore
1276,female vocals
1277,passionate
1277,melancholic
1277,longing
1277,lonely
1277,introspective
1277,romantic
1277,depressive
1277,heavy
1277,sad
1278,male vocals
1278,energetic
1278,warm
1278,uplifting
1278,longing
1278,melodic
1279,male vocals
1279,longing
1279,anthemic
1279,raw
1279,energetic
1279,passionate
1279,melodic
1280,repetitive
1280,instrumental
1280,rhythmic
1280,sampling
1280,lush
1280,summer
1280,warm
1280,uplifting
1280,urban
1281,energetic
1281,eclectic
1281,summer
1281,melodic
1281,instrumental
1281,uplifting
1281,tropical
1281,warm
1282,romantic
1282,dark
1282,atmospheric
1282,nocturnal
1282,ethereal
1282,hypnotic
1282,instrumental
1283,love
1283,energetic
1283,happy
1283,uplifting
1283,warm
1283,optimistic
1283,rhythmic
1283,passionate
1284,orchestral
1284,instrumental
1284,epic
1284,melodic
1284,soothing
1284,bittersweet
1285,eclectic
1285,instrumental
1287,party
1288,melodic
1288,energetic
1289,male vocals
1289,romantic
1289,love
1289,sensual
1289,dense
1289,sexual
1289,passionate
1289,hedonistic
1289,eclectic
1290,female vocals
1290,melancholic
1290,introspective
1290,sad
1290,eclectic
1290,sombre
1290,dark
1290,poetic
1290,concept album
1291,dark
1291,urban
1291,crime
1291,aggressive
1291,male vocals
1291,violence
1291,infernal
1291,nocturnal
1291,abstract
1292,melancholic
1292,bittersweet
1292,male vocals
1292,depressive
1292,melodic
1292,romantic
1292,anxious
1292,deadpan
1292,autumn
1293,epic
1293,melodic
1293,melancholic
1293,progressive
1293,romantic
1293,triumphant
1293,passionate
1293,concept album
1293,heavy
1294,melancholic
1294,passionate
1294,poetic
1294,male vocals
1294,love
1294,lonely
1294,introspective
1294,lush
1295,energetic
1295,hypnotic
1295,heavy
1295,raw
1296,dark
1296,lonely
1296,surreal
1296,mysterious
1296,instrumental
1296,cold
1296,atmospheric
1296,lobit
1296,disturbing
1297,misanthropic
1297,aggressive
1297,anxious
1297,nihilistic
1297,manic
1297,dark
1297,cryptic
1297,drugs
1297,angry
1298,technical
1298,instrumental
1298,passionate
1298,complex
1298,warm
1298,energetic
1298,playful
1299,political
1299,male vocals
1299,conscious
1299,sarcastic
1299,serious
1299,rebellious
1300,orchestral
1300,epic
1300,instrumental
1300,suspenseful
1300,mysterious
1301,passionate
1301,repetitive
1301,male vocals
1301,hypnotic
1301,raw
1301,pessimistic
1301,lonely
1301,love
1301,atmospheric
1302,male vocals
1302,political
1302,rebellious
1302,protest
1302,rhythmic
1302,repetitive
1302,angry
1302,hypnotic
1302,death
1303,passionate
1303,warm
1303,male vocals
1303,energetic
1303,raw
1303,psychedelic
1303,rhythmic
1304,surreal
1304,playful
1304,psychedelic
1304,quirky
1304,humorous
1304,uncommon time signatures
1304,avant-garde
1304,progressive
1304,male vocals
1305,space
1305,psychedelic
1305,drugs
1305,science fiction
1305,atmospheric
1305,progressive
1305,male vocals
1305,rhythmic
1305,epic
1306,technical
1306,atonal
1306,complex
1306,male vocals
1306,heavy
1306,energetic
1306,uncommon time signatures
1306,philosophical
1306,dissonant
1307,depressive
1307,poetic
1307,breakup
1307,male vocals
1307,lonely
1307,melancholic
1307,sad
1307,passionate
1307,autumn
1308,lethargic
1308,ethereal
1308,sentimental
1308,male vocals
1308,sad
1310,noisy
1310,melancholic
1310,melodic
1310,energetic
1310,male vocals
1310,atmospheric
1310,introspective
1310,bittersweet
1310,poetic
1311,futuristic
1311,repetitive
1311,hypnotic
1311,mechanical
1311,atmospheric
1311,rhythmic
1311,male vocals
1311,progressive
1311,minimalistic
1312,playful
1312,psychedelic
1312,humorous
1312,male vocals
1312,sexual
1312,ethereal
1312,surreal
1312,drugs
1312,quirky
1313,instrumental
1313,minimalistic
1313,melancholic
1313,soothing
1313,calm
1313,sparse
1313,folklore
1313,acoustic
1313,soft
1314,political
1314,passionate
1314,existential
1314,psychedelic
