id_albuma,genre
1524,Hard Rock
1525,Experimental Rock
1526,Alt-Country
1526,Singer/Songwriter
1526,Americana
1527,Heavy Metal
1527,Glam Metal
1528,Post-Punk
1528,Art Punk
1529,Power Metal
1530,Alternative Rock
1530,Post-Hardcore
1530,Alternative Metal
1531,Alternative Rock
1532,Country Rock
1532,Singer/Songwriter
1533,Hard Rock
1533,Progressive Rock
1534,Nueva canción latinoamericana
1535,Post-Bop
1536,Film Soundtrack
1537,Grindcore
1538,Heavy Metal
1538,Hard Rock
1539,Show Tunes
1539,Film Soundtrack
1540,Post-Punk
1540,Gothic Rock
1541,Post-Industrial
1541,Electronic
1542,Neo-Prog
1543,Britpop
1543,Glam Rock
1544,Video Game Music
1544,Ambient
1544,Sequencer &amp; Tracker
1545,Anarcho-Punk
1545,Hardcore Punk
1546,Heavy Metal
1546,Traditional Doom Metal
1547,Progressive Rock
1548,Film Score
1548,Cinematic Classical
1548,Neoclassical New Age
1549,Film Score
1549,Cinematic Classical
1549,Romanticism
1549,Orchestral
1550,Post-Punk
1551,Post-Punk
1551,Minimal Wave
1551,Indie Pop
1552,Neo-Psychedelia
1552,Jangle Pop
1552,Post-Punk
1553,Abstract Hip Hop
1553,Experimental Hip Hop
1553,East Coast Hip Hop
1554,Roots Reggae
1555,2 Tone
1556,Jangle Pop
1556,Indie Pop
1557,Ambient
1558,Blue-Eyed Soul
1558,Country Soul
1559,Country Rock
1559,Singer/Songwriter
1559,Country
1560,Minimalism
1560,Ambient
1561,Modern Classical
1561,Concerto
1562,Death Metal
1563,Southern Soul
1564,Space Ambient
1565,Epic Doom Metal
1565,Doom Metal
1565,Traditional Doom Metal
1566,Neo-Soul
1567,Progressive Rock
1567,Progressive Pop
1568,Roots Reggae
1569,Spiritual Jazz
1570,Avant-Garde Metal
1570,Black Metal
1570,Psychedelic Rock
1571,Indie Pop
1571,Indie Rock
1572,Metalcore
1573,Psychedelic Rock
1574,Girl Group
1574,Motown Sound
1574,Pop Soul
1575,Heavy Psych
1575,Hard Rock
1576,Country Rock
1576,Acoustic Rock
1577,Chamber Folk
1577,Film Soundtrack
1578,Twee Pop
1578,Bedroom Pop
1578,Singer/Songwriter
1579,Blues Rock
1579,Electric Blues
1580,Jazz Fusion
1580,Progressive Big Band
1581,Noise Rock
1581,Indie Rock
1581,Alternative Rock
1581,Lo-Fi / Slacker Rock
1582,New Wave
1582,Power Pop
1583,Post-Hardcore
1583,Indie Rock
1584,Tropicália
1584,Psychedelic Pop
1584,Psychedelic Rock
1585,Progressive Metal
1586,UK Garage
1586,Speed Garage
1587,Hard Rock
1588,Minimalism
1588,Indeterminacy
1589,Romanticism
1589,Orchestral
1590,Gothic Metal
1591,House
1592,Roots Reggae
1593,Art Pop
1593,New Romantic
1593,New Wave
1594,Psychedelic Folk
1594,Singer/Songwriter
1594,Psychedelic Rock
1595,Alternative Dance
1595,Electronic
1596,Jazz-Rock
1596,Jazz Fusion
1597,Power Pop
1597,Jangle Pop
1598,Bossa nova
1599,Heavy Metal
1599,Hard Rock
1600,Singer/Songwriter
1600,Indie Folk
1601,Post-Punk
1601,New Wave
1602,Jazz Rap
1602,Conscious Hip Hop
1602,West Coast Hip Hop
1603,Art Rock
1604,Blues Rock
1604,Psychedelic Rock
1605,Americana
1605,Country
1606,Grindcore
1607,Industrial Metal
1608,Film Score
1608,Cinematic Classical
1609,Downtempo
1609,Art Pop
1610,Folk Rock
1610,Pop Rock
1611,Punk Rock
1612,Jazz-Rock
1612,Avant-Prog
1612,Experimental Rock
1613,Symphonic Metal
1614,Post-Punk
1615,Portuguese Music
1616,Progressive Rock
1616,Psychedelic Rock
1617,Folk Rock
1617,Country Rock
1618,Alternative Metal
1618,Industrial Metal
1619,Alt-Country
1619,Singer/Songwriter
1620,Indie Rock
1621,Americana
1621,Country
1622,Avant-Garde Jazz
1622,Jazz Fusion
1623,Television Music
1623,Musical Comedy
1623,Children&#39;s Music
1623,Pop
1623,Rock
1624,Jazz Fusion
1625,Hard Rock
1626,Indie Pop
1626,Alternative Rock
1627,Tape Music
1627,Ambient
1627,Minimalism
1628,Electric Blues
1629,Country Rock
1629,Singer/Songwriter
1629,Folk Rock
1630,Rock
1630,Glam Rock
1631,Black Metal
1632,Indie Rock
1633,Singer/Songwriter
1633,Folk Pop
1633,Pop Rock
1634,Heavy Metal
1634,Thrash Metal
1634,US Power Metal
1635,Blues Rock
1635,Hard Rock
1636,Sludge Metal
1636,Crust Punk
1637,Neue Deutsche Härte
1638,Art Pop
1638,Experimental
1638,Electronic
1639,Slowcore
1639,Indie Pop
1639,Dream Pop
1640,East Coast Hip Hop
1640,Abstract Hip Hop
1640,Experimental Hip Hop
1640,Psychedelia
1641,Tropicália
1641,Psychedelic Rock
1641,Psychedelic Pop
1642,Thrash Metal
1642,Technical Thrash Metal
1643,Post-Punk
1644,Singer/Songwriter
1644,Contemporary Folk
1645,Power Metal
1646,Blues Rock
1647,Jazz-Rock
1647,Jazz Fusion
1648,Progressive Rock
1648,Symphonic Prog
1649,Experimental Rock
1649,Psychedelic Rock
1649,Free Improvisation
1650,Delta Blues
1651,Indietronica
1651,Indie Rock
1651,Alternative Dance
1652,Ambient
1653,Piano Rock
1653,Pop Rock
1653,Singer/Songwriter
1654,Technical Death Metal
1654,Death Metal
1655,Industrial
1656,Progressive Folk
1656,Progressive Rock
1657,Free Improvisation
1658,Film Score
1658,Cinematic Classical
1659,Experimental Rock
1659,Psychedelic Rock
1659,Jazz-Rock
1660,Stoner Metal
1660,Southern Metal
1660,Sludge Metal
1661,Ska Punk
1661,Third Wave Ska
1662,Post-Punk
1663,Glam Rock
1663,Art Rock
1663,Art Pop
1664,East Coast Hip Hop
1664,Boom Bap
1664,Conscious Hip Hop
1665,Hard Bop
1666,Baião
1666,Samba-jazz
1667,Indie Folk
1667,Singer/Songwriter
1668,Punk Rock
1669,Melodic Death Metal
1670,Boom Bap
1670,East Coast Hip Hop
1670,Conscious Hip Hop
1670,Political Hip Hop
1671,Blues Rock
1671,Heavy Psych
1671,Hard Rock
1672,Progressive Rock
1673,Hard Bop
1674,Electric Blues
1675,Garage Rock Revival
1675,Indie Rock
1676,Industrial Metal
1676,Video Game Music
1677,Funk
1677,Smooth Soul
1678,Heavy Metal
1678,US Power Metal
1679,Outlaw Country
1680,Alternative Rock
1681,Singer/Songwriter
1681,Slowcore
1682,Indie Pop
1682,Alternative Rock
1683,Noise Rock
1684,Post-Minimalism
1684,Experimental
1685,Mexican Folk Music
1685,Ranchera
1686,Hard Rock
1686,Heavy Metal
1687,Industrial Metal
1687,Industrial Rock
1688,Melodic Death Metal
1689,Roots Reggae
1690,Techno
1691,Singer/Songwriter
1691,Country
1692,Psychedelic Rock
1693,Southern Rock
1693,Boogie Rock
1694,Contemporary R&amp;B
1694,Downtempo
1695,Krautrock
1695,Psychedelic Rock
1696,New Wave
1697,Hip Hop
1697,Pop Rap
1698,Hard Bop
1699,Art Rock
1699,Pop Rock
1699,Rock
1700,Alternative Rock
1701,Black Metal
1702,Space Rock
1703,American Primitivism
1704,Progressive Rock
1704,Space Rock
1705,Show Tunes
1705,Film Soundtrack
1705,Jazz Pop
1706,Funk
1706,New Orleans R&amp;B
1707,New Wave
1708,Celtic New Age
1708,Celtic Folk Music
1708,Contemporary Folk
1709,Musical Comedy
1709,Sequencer &amp; Tracker
1709,Musical Parody
1709,Novelty
1710,Art Punk
1710,Experimental Rock
1710,New Wave
1710,Proto-Punk
1710,Post-Punk
1711,Big Band
1711,Video Game Music
1711,Jazz
1712,Black Metal
1713,Slowcore
1713,Post-Rock
1714,Post-Punk
1714,Alternative Rock
1715,Singer/Songwriter
1715,Contemporary Folk
1716,East Coast Hip Hop
1716,Jazz Rap
1717,New Jack Swing
1717,Dance-Pop
1718,Pop Rock
1718,Piano Rock
1719,Cool Jazz
1719,Swing
1720,Singer/Songwriter
1720,Contemporary Folk
1720,English Folk Music
1721,Gothic Country
1721,Alt-Country
1722,Post-Bop
1722,Modal Jazz
1723,Berlin School
1723,Progressive Electronic
1724,Modern Classical
1724,Ambient
1725,Hard Rock
1726,Boom Bap
1726,Hip Hop
1727,Post-Rock
1728,Post-Rock
1729,Spiritual Jazz
1729,Post-Bop
1730,Progressive Rock
1730,Symphonic Prog
1731,Pop Rock
1732,Hard Rock
1732,Folk Rock
1733,Roots Reggae
1734,Gangsta Rap
1735,Gothic Rock
1735,Post-Punk
1736,Hard Rock
1736,Heavy Metal
1737,Canterbury Scene
1737,Singer/Songwriter
1737,Art Rock
1738,Art Punk
1738,Progressive Rock
1738,Zolo
1739,Blues Rock
1739,Hard Rock
1740,Glam Rock
1740,Hard Rock
1741,Blues Rock
1741,Electric Texas Blues
1742,Ethio-Jazz
1743,Video Game Music
1743,IDM
1743,Drum and Bass
1744,Art Pop
1744,Chanson
1744,Nouvelle chanson française
1745,Black Metal
1746,Heavy Psych
1746,Noise Rock
1747,Hard Bop
1748,Chamber Music
1748,Expressionism
1749,Singer/Songwriter
1749,Contemporary Folk
1750,Indie Pop
1751,Vocal Jazz
1752,East Coast Hip Hop
1752,Hardcore Hip Hop
1753,Hard Rock
1753,Heavy Metal
1754,Gothic Metal
1755,Contemporary Folk
1755,Singer/Songwriter
1756,US Power Metal
1756,Power Metal
1756,Thrash Metal
1757,Post-Punk
1758,Indie Pop
1758,Jangle Pop
1759,Post-Hardcore
1760,Samba-canção
1760,MPB
1760,Singer/Songwriter
1761,Deep Soul
1761,Southern Soul
1762,Shoegaze
1762,Alternative Rock
1763,Experimental Rock
1763,Experimental
1764,Garage Rock
1764,Proto-Punk
1765,Celtic New Age
1765,Celtic Folk Music
1766,Art Rock
1766,Proto-Punk
1767,Symphonic Prog
1767,Progressive Rock
1768,Power Metal
1768,Heavy Metal
1769,Celtic New Age
1769,Celtic Folk Music
1770,Roots Reggae
1771,Heavy Metal
1772,West Coast Hip Hop
1772,Hardcore Hip Hop
1773,Heavy Metal
1773,US Power Metal
1774,Blues Rock
1774,Country Rock
1775,Electric Blues
1776,ECM Style Jazz
1777,Avant-Prog
1777,Progressive Rock
1778,Southern Hip Hop
1778,Trap
1779,Neo-Psychedelia
1779,Psychedelic Pop
1780,Southern Rock
1780,Blues Rock
1781,Heavy Metal
1781,Power Metal
1782,Samba-canção
1782,Singer/Songwriter
1783,Singer/Songwriter
1783,Jazz Fusion
1783,Jazz-Rock
1783,Jazz Pop
1784,Free Jazz
1785,Psychedelic Rock
1785,Film Soundtrack
1786,Irish Folk Music
1787,Traditional Black Gospel
1787,Gospel
1788,Chamber Pop
1788,Neo-Psychedelia
1789,Outlaw Country
1789,Singer/Songwriter
1790,Experimental Big Band
1790,Third Stream
1791,Jazz Fusion
1792,Pop Rock
1793,MPB
1793,Vocal Jazz
1794,Hard Rock
1794,Progressive Rock
1795,Blues Rock
1796,Grindcore
1797,Alt-Country
1797,Americana
1797,Singer/Songwriter
1798,Progressive Rock
1799,Minimalism
1799,Indeterminacy
1800,Vocal Jazz
1800,Standards
1801,Blues Rock
1801,Electric Blues
1802,New Wave
1802,Pop Rock
1803,Indie Rock
1803,Chamber Pop
1804,Nu Jazz
1804,IDM
1805,Psychedelic Rock
1805,Psychedelic Pop
1806,Canterbury Scene
1806,Jazz-Rock
1806,Progressive Rock
1807,Folk Rock
1807,Singer/Songwriter
1807,Acoustic Rock
1807,Contemporary Folk
1808,Heavy Metal
1808,US Power Metal
1808,Thrash Metal
1809,Avant-Garde Jazz
1810,Progressive Metal
1811,Progressive Rock
1811,Progressive Electronic
1812,Art Rock
1812,New Wave
1813,Blues
1814,Serialism
1814,Orchestral
1815,Standards
1815,Vocal Jazz
1816,Hard Rock
1817,Alternative Rock
1817,Post-Punk
1818,Film Score
1818,Spoken Word
1819,Sludge Metal
1820,Synthpop
1821,Film Score
1821,Krautrock
1821,Ambient
1822,New Wave
1822,Pop Rock
1823,Indie Rock
1823,Chamber Pop
1824,Nu Jazz
1824,IDM
1825,Psychedelic Rock
1825,Psychedelic Pop
1826,Canterbury Scene
1826,Jazz-Rock
1826,Progressive Rock
1827,Folk Rock
1827,Singer/Songwriter
1827,Acoustic Rock
1827,Contemporary Folk
1828,Heavy Metal
1828,US Power Metal
1828,Thrash Metal
1829,Avant-Garde Jazz
1830,Progressive Metal
1831,Progressive Rock
1831,Progressive Electronic
1832,Art Rock
1832,New Wave
1833,Blues
1834,Serialism
1834,Orchestral
1835,Standards
1835,Vocal Jazz
1836,Hard Rock
1837,Alternative Rock
1837,Post-Punk
1838,Film Score
1838,Spoken Word
1839,Sludge Metal
1840,Synthpop
1841,Film Score
1841,Krautrock
1841,Ambient
1842,Roots Reggae
1843,Singer/Songwriter
1843,Contemporary Folk
1843,Folk Pop
1844,Death Metal
1844,Symphonic Metal
1845,Chamber Folk
1845,Singer/Songwriter
1845,Psychedelic Folk
1846,Nouvelle chanson française
1846,Chanson
1847,Afrobeat
1848,Shoegaze
1849,Post-Minimalism
1849,Chamber Music
1849,Minimalism
1850,Alternative Rock
1851,Jazz-Rock
1852,Rockabilly
1853,Progressive Rock
1853,Christian Rock
1853,Symphonic Prog
1854,Film Score
1854,Cinematic Classical
1854,Orchestral
1854,Modern Classical
1855,Video Game Music
1855,Atmospheric Drum and Bass
1855,Sequencer &amp; Tracker
1856,Neo-Soul
1857,UK Hip Hop
1857,Electropop
1858,Experimental Rock
1858,Synth Punk
1859,Avant-Garde Jazz
1860,Death Metal
1860,Goregrind
1861,Singer/Songwriter
1861,Art Pop
1862,Piano Rock
1862,Alternative Rock
1863,Outsider House
1864,Blues Rock
1864,Electric Texas Blues
1865,Dub Poetry
1866,Alternative Rock
1867,Spiritual Jazz
1867,Modal Jazz
1868,Alternative Rock
1869,Hard Bop
1870,Proto-Punk
1870,Garage Rock
1870,Hard Rock
1871,Chamber Pop
1871,Indie Rock
1872,Screamo
1872,Emoviolence
1873,Atmospheric Black Metal
1874,Power Metal
1874,Progressive Metal
1874,Folk Metal
1875,Rock Opera
1875,Progressive Rock
1875,Progressive Metal
1876,Traditional Doom Metal
1876,Doom Metal
1877,Southern Hip Hop
1877,Conscious Hip Hop
1877,Political Hip Hop
1878,Rock in Opposition
1878,Avant-Prog
1879,Progressive Country
1879,Singer/Songwriter
1879,Country
1880,Post-Rock
1880,Experimental Rock
1881,Video Game Music
1881,Electronic
1882,Hard Rock
1882,Progressive Rock
1883,Experimental Hip Hop
1883,Abstract Hip Hop
1884,Minimalism
1885,Electric Texas Blues
1886,Post-Punk
1886,Experimental Rock
1886,Art Punk
1887,Progressive Electronic
1888,Singer/Songwriter
1888,Folk Rock
1889,Film Score
1889,Drone
1889,Electroacoustic
1890,Delta Blues
1891,MPB
1891,Singer/Songwriter
1892,Blues Rock
1892,Electric Texas Blues
1893,Bossa nova
1893,Samba-jazz
1894,Rap Metal
1894,Alternative Metal
1895,Psychedelic Folk
1895,Psychedelic Pop
1895,Avant-Folk
1896,European Free Jazz
1897,Big Band
1898,Dream Pop
1898,Ethereal Wave
1898,Ambient Pop
1899,Midwest Emo
1899,Emo-Pop
1900,Jazz Fusion
1901,Progressive Metal
1902,Samba-jazz
1902,Bossa nova
1903,Bebop
1904,Conscious Hip Hop
1905,Country Pop
1905,Baroque Pop
1905,Singer/Songwriter
1905,Television Music
1905,Psychedelic Pop
1906,Jazz-Rock
1906,Krautrock
1907,Film Score
1907,Jazz-Funk
1907,Lounge
1908,Post-Minimalism
1908,Film Score
1909,Hard Bop
1910,Avant-Garde Jazz
1911,Post-Punk
1912,Alternative R&amp;B
1912,Art Pop
1913,Indietronica
1914,New Wave
1914,Punk Rock
1915,Atmospheric Sludge Metal
1915,Post-Metal
1916,Heavy Metal
1916,Hard Rock
1916,Blues Rock
1917,Traditional Doom Metal
1917,Doom Metal
1918,Tropicália
1918,Psychedelic Pop
1918,Singer/Songwriter
1919,Black Metal
1920,Free Jazz
1921,British Folk Rock
1922,Jazz Fusion
1922,Post-Bop
1923,Ambient Techno
1923,Minimal Techno
1923,Ambient
1924,Progressive Rock
1924,Progressive Metal
1925,Contemporary Folk
1925,Singer/Songwriter
1925,Northern American Music
1926,Blues Rock
1927,Progressive Metal
1927,Heavy Metal
1928,Metalcore
1929,Progressive Rock
1929,Symphonic Prog
1929,Christian Rock
1930,Cool Jazz
1931,Singer/Songwriter
1931,Country Rock
1932,Singer/Songwriter
1933,Art Punk
1933,Post-Punk
1933,Experimental Rock
1934,Art Rock
1935,Britpop
1936,Progressive Rock
1936,Symphonic Prog
1937,Hard Bop
1938,Post-Punk
1938,Alternative Rock
1939,Indie Rock
1939,Indie Pop
1940,Krautrock
1940,Psychedelic Rock
1941,Indie Rock
1941,Noise Pop
1942,Symphonic Rock
1942,Art Rock
1942,Progressive Pop
1943,Instrumental Hip Hop
1943,Television Music
1944,Post-Punk
1944,New Wave
1945,Ambient
1946,Nova cançó
1946,Singer/Songwriter
1947,Jazz Fusion
1948,Southern Hip Hop
1948,Hardcore Hip Hop
1949,Post-Punk
1949,Indie Rock
1950,Big Beat
1950,Breakbeat
1951,Death Metal
1952,Progressive Metal
1953,Rockabilly
1953,Rock &amp; Roll
1954,Thrash Metal
1954,Technical Thrash Metal
1955,J-Pop
1955,Electropop
1956,Neo-Soul
1956,Singer/Songwriter
1957,Death Metal
1957,Progressive Metal
1958,Cowpunk
1958,Alternative Rock
1959,Zeuhl
1959,Film Score
1960,Post-Bop
1961,Canzone d&#39;autore
1962,Indie Pop
1963,Contemporary Folk
1963,Singer/Songwriter
1964,Singer/Songwriter
1964,Chamber Folk
1965,Math Rock
1965,J-Rock
1966,Baroque Pop
1967,Modern Classical
1967,Film Score
1968,Power Pop
1968,Singer/Songwriter
1969,Folk Rock
1969,Folk Pop
1969,Contemporary Folk
1970,New Wave
1971,Film Score
1972,Psychedelic Rock
1973,Hardcore Punk
1973,Sludge Metal
1974,Hard Bop
1975,New Age
1975,Flamenco nuevo
1976,Vocal Jazz
1977,Jazz Rap
1977,Gangsta Rap
1977,Conscious Hip Hop
1978,Avant-Prog
1978,Zeuhl
1979,Melodic Black Metal
1980,Singer/Songwriter
1980,Chamber Pop
1981,Hard Rock
1982,Progressive Rock
1982,Blues Rock
1983,Progressive Rock
1984,Noise Pop
1984,Neo-Psychedelia
1984,Alternative Rock
1985,MPB
1985,Samba-rock
1985,Samba Soul
1986,MPB
1986,Samba Soul
1987,Latin Alternative
1987,Art Rock
1988,Post-Bop
1989,Cabaret
1989,Film Soundtrack
1989,Show Tunes
1990,Singer/Songwriter
1990,Pop Rock
1991,Indie Pop
1991,Alternative Rock
1992,Progressive Metal
1993,Hard Rock
1993,Progressive Rock
1994,Reggae
1995,Electric Blues
1996,Punk Rock
1996,Alternative Rock
1997,Art Rock
1998,Symphonic Metal
1999,Americana
1999,Alt-Country
2000,Baroque Pop
2000,Traditional Pop
2001,Afro-Cuban Jazz
2001,Bolero
2002,Chicago Soul
2003,Instrumental Hip Hop
2003,West Coast Hip Hop
2004,Epic Doom Metal
2004,Doom Metal
2004,Heavy Metal
2005,Vaporwave
2005,Ambient
2006,Dream Pop
2006,Neo-Psychedelia
2007,Cool Jazz
2008,Film Score
2008,Horror Synth
2009,Pop Rock
2010,Hard Bop
2010,Post-Bop
2011,Soul
2011,Funk
2012,Spoken Word
2012,New Age
2013,Progressive Rock
2014,Singer/Songwriter
2015,Thrash Metal
2016,Epic Doom Metal
2016,Traditional Doom Metal
2016,Doom Metal
2017,Singer/Songwriter
2017,Folk Rock
2018,Totalism
2018,No Wave
2019,Progressive Metal
2020,Progressive Metal
2020,Gothic Metal
2021,Video Game Music
2021,Pop Rock
2022,Tape Music
2022,Ambient
2022,Minimalism
2023,Hard Rock
2024,Death Metal
2024,Black Metal
2025,Technical Thrash Metal
2026,Indie Rock
2026,Indie Folk
2027,Power Metal
2027,Heavy Metal
2027,US Power Metal
2028,Neo-Soul
2028,Contemporary R&amp;B
2029,Groove Metal
2029,Thrash Metal
2030,Motown Sound
2030,Soul
2031,Doom Metal
2031,Traditional Doom Metal
2032,Death Metal
2033,East Coast Hip Hop
2033,Hardcore Hip Hop
2034,Art Rock
2034,Avant-Prog
2034,Progressive Rock
2035,Progressive Rock
2035,Symphonic Prog
2036,Standards
2036,Vocal Jazz
2037,Film Soundtrack
2037,Film Score
2038,Punk Rock
2039,Avant-Garde Metal
2039,Progressive Metal
2040,Singer/Songwriter
2040,Art Pop
2041,Hardcore Hip Hop
2041,East Coast Hip Hop
2042,Ambient
2042,Post-Rock
2043,Jazz-Rock
2043,Progressive Rock
2043,Symphonic Prog
2044,Avant-Garde Jazz
2044,Post-Bop
2045,Indie Rock
2046,Noise Rock
2046,Experimental Rock
2047,Alternative Rock
2048,Gothic Rock
2049,Art Pop
2050,Disco
2051,Dream Pop
2051,Film Soundtrack
2052,Power Metal
2053,Cool Jazz
2053,Standards
2053,Jazz
2054,Piano Rock
2054,Singer/Songwriter
2055,Funk
2056,Atmospheric Black Metal
2056,Black Metal
2057,Latin Rock
2058,Lovers Rock
2059,Alternative Rock
2059,Singer/Songwriter
2060,Pop Rock
2060,Indie Rock
2061,Hard Bop
2062,Hard Rock
2062,Heavy Psych
2063,Progressive Rock
2063,Symphonic Prog
2063,Christian Rock
2064,Post-Minimalism
2064,Film Score
2065,Art Rock
2065,Experimental Rock
2065,Avant-Prog
2066,Djent
2066,Progressive Metal
2067,Jangle Pop
2067,Neo-Psychedelia
2067,Dream Pop
2068,Jazz Fusion
2069,Progressive Metal
2070,Psychedelic Rock
2070,Canterbury Scene
2071,Alternative Rock
2071,Power Pop
2072,Dancehall
2072,Reggae
2073,Progressive Electronic
2073,Video Game Music
2073,Ambient
2074,Jazz-Rock
2074,Jazz Fusion
2074,Canterbury Scene
2075,Art Rock
2075,Glam Rock
2076,Television Music
2076,Experimental
2076,Ambient
2077,Conscious Hip Hop
2078,Stoner Rock
2078,Space Rock
2079,Alt-Country
2079,Folk Rock
2080,Alternative Rock
2080,Indie Pop
2081,Rock
2081,Rhythm &amp; Blues
2081,Blue-Eyed Soul
2082,Funeral Doom Metal
2082,Death Doom Metal
2083,Heavy Metal
2084,Hard Rock
2085,Melodic Death Metal
2085,Power Metal
2086,Alternative Rock
2086,Post-Hardcore
2087,Black Metal
2088,Heavy Metal
2088,Rock Opera
2088,Progressive Metal
2089,Jazz
2090,Nueva canción española
2091,Chanson à texte
2092,Electronic
2092,Television Music
2092,Art Pop
2093,West Coast Hip Hop
2093,Conscious Hip Hop
2094,Stride
2095,Avant-Prog
2095,Progressive Rock
2096,Power Pop
2096,Garage Rock
2097,US Power Metal
2098,Vocal Jazz
2098,Standards
2099,Symphonic Prog
2099,Progressive Rock
2100,Atmospheric Sludge Metal
2101,Sophisti-Pop
2101,Art Pop
2102,Neue Deutsche Härte
2102,Industrial Metal
2103,Soul
2104,Groove Metal
2104,Alternative Metal
2104,Nu Metal
2105,Outlaw Country
2106,Ambient
2106,Dreampunk
2107,Progressive Folk
2107,Chamber Folk
2108,Lo-Fi / Slacker Rock
2108,Singer/Songwriter
2109,Latin Alternative
2109,Third Wave Ska
2110,Grindcore
2110,Powerviolence
2111,Neo-Psychedelia
2111,Dream Pop
2111,Space Rock
2111,Space Rock Revival
2112,Folk Rock
2112,Indie Folk
2112,Indie Pop
2113,Post-Punk
2113,Art Punk
2114,Progressive Rock
2114,Art Rock
2115,Art Pop
2116,Singer/Songwriter
2116,Chamber Pop
2116,Traditional Pop
2117,Canterbury Scene
2117,Jazz-Rock
2117,Progressive Rock
2118,Symphonic Prog
2118,Progressive Rock
2119,American Primitivism
2120,Piano Blues
2120,New Orleans Blues
2121,Avant-Garde Jazz
2122,Lo-Fi / Slacker Rock
2122,Power Pop
2123,Jazz-Rock
2124,Contemporary Folk
2124,Singer/Songwriter
2125,Conscious Hip Hop
2126,Modal Jazz
2126,Post-Bop
2126,Hard Bop
2127,Avant-Garde Jazz
2128,Video Game Music
2128,Alternative Metal
2129,Electric Texas Blues
2129,Electric Blues
2130,Rock
2130,Roots Rock
2131,Sludge Metal
2131,Progressive Metal
2131,Metalcore
2132,Glam Rock
2132,Proto-Punk
2132,Glam Punk
2133,Breakcore
2133,Jungle
2133,Dark Ambient
2134,Rock in Opposition
2135,Tribal Ambient
2135,Ambient
2136,Progressive Metal
2137,Chamber Pop
2137,Singer/Songwriter
2137,Indie Pop
2138,Indie Folk
2139,Post-Punk
2140,Art Rock
2140,Progressive Rock
2141,Punk Rock
2141,Pop Punk
2142,Hard Rock
2142,Heavy Metal
2143,Indie Rock
2144,Singer/Songwriter
2144,Pop Soul
2144,Art Pop
2145,Gothic Country
2145,Avant-Folk
2145,Alt-Country
2146,Progressive Rock
2146,Film Score
2147,Dub
2147,Reggae
2148,Punk Rock
2148,Art Punk
2149,Progressive Rock
2149,Art Rock
2150,Progressive Rock
2151,Progressive Folk
2151,British Folk Rock
2152,Doom Metal
2152,Epic Doom Metal
2152,Traditional Doom Metal
2153,Jazz-Rock
2153,Progressive Rock
2154,Progressive Metal
2155,Psychedelic Folk
2156,European Free Jazz
2157,Contemporary Folk
2157,English Folk Music
2157,Folk Baroque
2158,New Wave
2158,Pop Rock
2159,Klezmer
2160,Art Rock
2160,Glam Rock
2161,Britpop
2161,Alternative Rock
2162,French Hip Hop
2162,Boom Bap
2162,Hardcore Hip Hop
2163,Art Pop
2163,New Wave
2164,Krautrock
2164,Neoclassical New Age
2165,Pop Rock
2165,Singer/Songwriter
2166,Industrial
2167,Progressive Rock
2168,Progressive Rock
2168,Psychedelic Rock
2169,Nashville Sound
2169,Singer/Songwriter
2170,Rock in Opposition
2171,Instrumental Hip Hop
2171,West Coast Hip Hop
2172,Melodic Black Metal
2173,Electric Blues
2174,Indie Rock
2175,Singer/Songwriter
2175,Folk Rock
2175,Acoustic Rock
2176,Death Metal
2177,Rock Opera
2177,Hard Rock
2178,Americana
2178,Alt-Country
2178,Roots Rock
2179,Art Pop
2179,Progressive Pop
2180,Japanese Hardcore
2180,D-Beat
2180,Noisecore
2181,Folk Rock
2181,Alternative Rock
2182,Progressive Pop
2182,Pop Rock
2182,Progressive Rock
2183,Post-Punk
2184,Gothic Country
2184,Alt-Country
2185,Hard Rock
2185,Blues Rock
2185,Heavy Psych
2186,Black Metal
2186,Post-Metal
2186,Experimental Rock
2187,Industrial Rock
2187,Experimental Rock
2188,Film Score
2188,Electronic
2189,Power Metal
2190,Avant-Garde Jazz
2191,Noisecore
2191,Harsh Noise
2192,Psychedelic Pop
2192,Neo-Psychedelia
2193,Spiritual Jazz
2193,Avant-Garde Jazz
2194,Shoegaze
2195,Southern Soul
2196,Dub
2197,Spiritual Jazz
2197,Avant-Garde Jazz
2198,Jazz-Rock
2198,Progressive Rock
2198,Avant-Prog
2198,Art Rock
2199,Pub Rock
2199,British Blues
2200,Art Pop
2200,Progressive Pop
2201,Film Score
2201,Horror Synth
2202,Progressive Metal
2202,Rock Opera
2202,Progressive Rock
2203,Singer/Songwriter
2203,Acoustic Rock
2203,Indie Folk
2204,Contemporary Folk
2204,Singer/Songwriter
2205,Country Rock
2205,Singer/Songwriter
2206,Modern Classical
2206,Choral
2206,Christian Liturgical Music
2207,ECM Style Jazz
2208,Hard Rock
2208,AOR
2209,Singer/Songwriter
2209,Folk Rock
2210,Punk Blues
2210,Garage Rock
2211,Death Metal
2212,Blues Rock
2212,British Blues
2213,Alternative Rock
2214,East Coast Hip Hop
2214,Boom Bap
2214,Hardcore Hip Hop
2215,Progressive Rock
2215,Symphonic Prog
2216,Black Metal
2217,Stoner Rock
2218,Progressive Rock
2218,Rock Opera
2218,Symphonic Rock
2219,Hard Rock
2220,Progressive Rock
2220,Symphonic Prog
2221,Nu Jazz
2221,Wonky
2221,Jazz Fusion
2222,Post-Industrial
2222,Progressive Electronic
2223,Spiritual Jazz
